DateTime,10RH-V,10RV-V,11RV-V,1RV-V,2RH-V,5RV-V,9RV-V
2026-06-03 12:04:00,0.14342,0.08026,0.17166,0.46152,0.36694,0.19422,0.18
2026-06-03 13:04:00,0.14715,0.0851,0.17256,0.42271,0.3393,0.222,0.22085
2026-06-03 14:04:00,0.14723,0.09029,0.14529,0.36817,0.3028,0.19885,0.21091
2026-06-03 15:04:00,0.15352,0.08705,0.16258,0.446,0.31178,0.21846,0.21564
2026-06-03 16:04:00,0.13926,0.09235,0.16275,0.42469,0.34091,0.22398,0.22771
2026-06-03 17:04:00,0.09711,0.06654,0.08971,0.29177,0.23443,0.12956,0.13075
2026-06-03 18:04:00,0.10234,0.06165,0.10536,0.2445,0.18645,0.12983,0.12166
2026-06-03 19:04:00,0.13886,0.0627,0.10561,0.25309,0.23531,0.13844,0.12519
2026-06-03 20:04:00,0.1099,0.06292,0.11645,0.28846,0.25952,0.12875,0.11833
2026-06-03 21:04:00,0.11015,0.07307,0.10645,0.30599,0.2406,0.11954,0.13852
2026-06-03 22:04:00,0.13052,0.07396,0.13258,0.31068,0.25009,0.14955,0.15396
2026-06-03 23:04:00,0.13099,0.07249,0.1268,0.35705,0.30683,0.13862,0.12919
2026-06-04 00:04:00,0.14276,0.06673,0.12931,0.32262,0.27745,0.13677,0.13668
2026-06-04 01:04:00,0.12386,0.06518,0.106,0.33642,0.27307,0.1218,0.12721
2026-06-04 02:04:00,0.14144,0.06193,0.12763,0.34092,0.30159,0.13529,0.11422
2026-06-04 03:04:00,0.1259,0.06288,0.11503,0.35478,0.3011,0.14262,0.12681
2026-06-04 04:04:00,0.12107,0.06441,0.14406,0.39344,0.34372,0.15869,0.13523
2026-06-04 05:04:00,0.13398,0.06246,0.10677,0.30346,0.25904,0.16477,0.14817
2026-06-04 06:04:00,0.11645,0.06723,0.11308,0.35891,0.3074,0.15187,0.14943
2026-06-04 07:04:00,0.1149,0.06782,0.13116,0.36015,0.32231,0.15937,0.12952
2026-06-04 08:04:00,0.1078,0.07088,0.11706,0.33131,0.25871,0.17213,0.16609
2026-06-04 09:04:00,0.10327,0.07432,0.11018,0.30684,0.25724,0.13808,0.14169
2026-06-04 10:04:00,0.10035,0.06779,0.11278,0.28856,0.24205,0.1472,0.14297
2026-06-04 11:04:00,0.10457,0.07566,0.1137,0.37477,0.31692,0.17356,0.15672
2026-06-04 12:04:00,0.10839,0.06634,0.12008,0.35594,0.29917,0.13946,0.14745
2026-06-04 13:04:00,0.09203,0.07221,0.11119,0.28571,0.22935,0.12987,0.13544
2026-06-04 14:04:00,0.11896,0.07757,0.12005,0.40692,0.33963,0.15767,0.1392
2026-06-04 15:04:00,0.14704,0.06867,0.12232,0.35687,0.29832,0.15148,0.14762
2026-06-04 16:04:00,0.11687,0.07436,0.11735,0.38351,0.34008,0.17591,0.15024
2026-06-04 17:04:00,0.13333,0.07711,0.12793,0.45745,0.38304,0.17859,0.16651
2026-06-04 18:04:00,0.13783,0.07518,0.1428,0.39189,0.34513,0.16661,0.14116
2026-06-04 19:04:00,0.10402,0.07117,0.1253,0.38476,0.31043,0.13204,0.14239
2026-06-04 20:04:00,0.12184,0.06542,0.1258,0.38958,0.32414,0.13374,0.13423
2026-06-04 21:04:00,0.16029,0.06774,0.13179,0.36803,0.32223,0.14829,0.14699
2026-06-04 22:04:00,0.14407,0.07313,0.13457,0.38476,0.33102,0.16697,0.15276
2026-06-04 23:04:00,0.14534,0.07,0.12053,0.3809,0.33054,0.15539,0.13775
2026-06-05 00:04:00,0.14196,0.07998,0.12813,0.36622,0.30539,0.16949,0.16725
2026-06-05 01:04:00,0.14573,0.06851,0.14493,0.4456,0.38124,0.17355,0.1475
2026-06-05 02:04:00,0.1891,0.07369,0.16267,0.42871,0.38215,0.2002,0.16003
2026-06-05 03:04:00,0.15586,0.06692,0.15607,0.36551,0.32886,0.17208,0.14794
2026-06-05 04:04:00,0.13643,0.0679,0.12794,0.32429,0.28958,0.17161,0.16544
2026-06-05 05:04:00,0.11736,0.07756,0.12916,0.39839,0.34412,0.18001,0.17174
2026-06-05 06:04:00,0.1482,0.06799,0.13854,0.41621,0.35759,0.17172,0.15933
2026-06-05 07:04:00,0.19463,0.07159,0.14977,0.40103,0.35691,0.18149,0.15705
2026-06-05 08:04:00,0.16152,0.07551,0.14031,0.47592,0.42356,0.17999,0.14457
2026-06-05 09:04:00,0.13144,0.07236,0.1693,0.41937,0.36049,0.17543,0.18307
2026-06-05 10:04:00,0.1218,0.06008,0.12242,0.38888,0.33895,0.147,0.13317
2026-06-05 11:04:00,0.12708,0.06858,0.13073,0.32424,0.27386,0.13227,0.13079
2026-06-05 12:04:00,0.11581,0.06879,0.13179,0.40793,0.34586,0.1601,0.14908
2026-06-05 13:04:00,0.14467,0.07205,0.14554,0.44925,0.38288,0.16061,0.15105
2026-06-05 14:04:00,0.10875,0.06638,0.10735,0.31857,0.27366,0.12937,0.11867
2026-06-05 15:04:00,0.0917,0.05779,0.1079,0.24791,0.2112,0.10989,0.12428
2026-06-05 16:04:00,2.21099,2.30707,2.31377,8.29335,4.22957,3.62361,4.55352
2026-06-05 17:04:00,1.93293,2.06939,2.07103,8.37611,3.93961,3.41555,5.26066
2026-06-05 18:04:00,2.0542,1.92328,2.01515,8.79831,3.97323,3.22546,5.24506
2026-06-05 19:04:00,1.81759,0.85677,0.94878,5.69187,3.27957,1.40073,3.30657
2026-06-05 20:04:00,2.05172,0.86765,1.48705,4.55383,3.74891,1.98448,2.67855
2026-06-05 21:04:00,1.25952,1.08059,1.03847,4.43861,2.24976,2.92836,2.95415
2026-06-05 22:04:00,1.2372,1.10286,1.09775,3.90543,2.08452,2.85732,3.39548
2026-06-05 23:04:00,1.48064,1.21425,1.13071,4.54202,2.37917,2.94079,3.2536
2026-06-06 00:04:00,1.86686,2.24913,2.01149,9.91102,3.87813,4.6955,5.44069
2026-06-06 01:04:00,2.05827,1.8996,2.10267,8.83063,3.92087,3.58858,4.52619
2026-06-06 02:04:00,2.03937,1.95088,2.01247,8.71272,3.67514,3.61831,4.45877
2026-06-06 03:04:00,1.48032,0.56814,1.23311,4.34925,2.21592,1.27312,2.74445
2026-06-06 04:04:00,0.12433,0.09773,0.13901,0.35773,0.26561,0.20168,0.20357
2026-06-06 05:04:00,0.1284,0.09175,0.14196,0.42633,0.28152,0.23685,0.21098
2026-06-06 06:04:00,0.12468,0.07767,0.14173,0.38834,0.24524,0.20715,0.198
2026-06-06 07:04:00,0.11506,0.07651,0.14173,0.34846,0.25021,0.18626,0.18433
2026-06-06 08:04:00,0.12898,0.08552,0.14334,0.38136,0.27971,0.22771,0.20231
2026-06-06 09:04:00,0.12871,0.0829,0.16252,0.38411,0.28716,0.20804,0.19241
2026-06-06 10:04:00,0.12586,0.084,0.13967,0.32694,0.25462,0.18434,0.18164
2026-06-06 11:04:00,0.21856,0.27954,0.34454,0.19439,0.17777,0.44599,0.53102
2026-06-06 12:04:00,0.17775,0.20884,0.25283,0.16085,0.15857,0.35674,0.51179
2026-06-06 13:04:00,0.21625,0.26312,0.28719,0.1729,0.17346,0.43933,0.53706
2026-06-06 14:04:00,0.21123,0.24637,0.29002,0.20532,0.19707,0.46119,0.56535
2026-06-06 15:04:00,0.22175,0.25139,0.30551,0.18275,0.18726,0.42784,0.63407
2026-06-06 16:04:00,0.2889,0.306,0.34348,0.18569,0.19991,0.45731,0.84952
2026-06-06 17:04:00,0.29613,0.32045,0.34009,0.22687,0.24094,0.54308,0.77469
2026-06-06 18:04:00,0.28216,0.31643,0.31837,0.20926,0.22017,0.57869,0.77248
2026-06-06 19:04:00,0.29391,0.31183,0.32152,0.18608,0.21772,0.51689,0.79859
2026-06-06 20:04:00,0.30173,0.33388,0.33493,0.2119,0.21987,0.54226,0.72471
2026-06-06 21:04:00,0.18758,0.2303,0.23595,0.16199,0.20618,0.39069,0.57893
2026-06-06 22:04:00,0.26953,0.31024,0.27172,0.20722,0.24994,0.61397,0.82854
2026-06-06 23:04:00,0.205,0.2446,0.25412,0.17495,0.21956,0.40301,0.59378
2026-06-07 00:04:00,0.22909,0.25986,0.27284,0.16713,0.23156,0.49555,0.56946
2026-06-07 01:04:00,0.31279,0.32784,0.37495,0.17548,0.20296,0.5523,0.85024
2026-06-07 02:04:00,0.26948,0.27981,0.3135,0.18281,0.1988,0.54743,0.78046
2026-06-07 03:04:00,0.27846,0.34028,0.33906,0.18164,0.19556,0.53538,0.84686
2026-06-07 04:04:00,0.2219,0.22746,0.26538,0.21672,0.19157,0.48561,0.61675
2026-06-07 05:04:00,0.20981,0.25128,0.29161,0.19866,0.1778,0.44031,0.51886
2026-06-07 06:04:00,0.27976,0.27935,0.26651,0.19354,0.21126,0.65829,0.71909
2026-06-07 07:04:00,0.30108,0.30642,0.26946,0.26096,0.25911,0.7488,0.85712
2026-06-07 08:04:00,0.28553,0.30302,0.27334,0.20311,0.22236,0.65289,0.75232
2026-06-07 09:04:00,0.30306,0.32712,0.31434,0.17753,0.22301,0.59902,0.75419
2026-06-07 10:04:00,0.06501,0.10075,0.09434,0.10492,0.11462,0.11009,0.0932
2026-06-07 11:04:00,0.11708,0.19373,0.11678,0.20352,0.18567,0.16524,0.14459
2026-06-07 12:04:00,0.07219,0.088,0.10165,0.23776,0.22978,0.12538,0.10202
2026-06-07 13:04:00,0.07047,0.07547,0.08552,0.14757,0.08919,0.13583,0.10447
2026-06-07 14:04:00,0.05961,0.06548,0.0678,0.0997,0.06876,0.12424,0.08995
2026-06-07 15:04:00,0.06278,0.07593,0.06969,0.09165,0.08916,0.11275,0.08545
2026-06-07 16:04:00,0.06018,0.06235,0.07214,0.09763,0.07409,0.10547,0.08628
2026-06-07 17:04:00,0.05987,0.06719,0.07647,0.11789,0.07487,0.10362,0.08249
2026-06-07 18:04:00,0.05822,0.07202,0.0845,0.13979,0.08411,0.10723,0.08981
2026-06-07 19:04:00,0.05895,0.07056,0.07228,0.0932,0.06962,0.10835,0.08304
2026-06-07 20:04:00,0.0672,0.07551,0.08294,0.11689,0.07369,0.1016,0.08947
2026-06-07 21:04:00,0.06171,0.06766,0.07098,0.12856,0.07243,0.11419,0.08705
2026-06-07 22:04:00,0.06405,0.07671,0.08663,0.13753,0.0843,0.11983,0.09701
2026-06-07 23:04:00,0.06205,0.07128,0.08324,0.14701,0.08492,0.10651,0.09126
2026-06-08 00:04:00,0.05527,0.06012,0.06755,0.08461,0.06421,0.10442,0.08124
2026-06-08 01:04:00,0.05981,0.07435,0.07152,0.11066,0.06937,0.10528,0.08756
2026-06-08 02:04:00,0.0638,0.07042,0.08034,0.14044,0.0789,0.12248,0.09239
2026-06-08 03:04:00,0.06372,0.07074,0.07565,0.14256,0.07657,0.11877,0.09223
2026-06-08 04:04:00,0.07156,0.0746,0.07234,0.11499,0.07649,0.13198,0.10508
2026-06-08 05:04:00,0.06516,0.07237,0.06407,0.09476,0.06853,0.12252,0.09365
2026-06-08 06:04:00,0.07013,0.07481,0.07538,0.15414,0.0735,0.12714,0.10189
2026-06-08 07:04:00,0.06693,0.07972,0.07655,0.15396,0.07348,0.12008,0.09596
2026-06-08 08:04:00,0.05605,0.06593,0.06494,0.12455,0.06824,0.12125,0.08734
2026-06-08 09:04:00,0.06883,0.07192,0.06942,0.09351,0.0649,0.12597,0.09695
2026-06-08 10:04:00,0.05731,0.0641,0.07426,0.10403,0.0698,0.11998,0.08663
2026-06-08 11:04:00,0.06772,0.07931,0.07516,0.12139,0.10114,0.22117,0.14585
2026-06-08 12:04:00,0.05892,0.06515,0.0696,0.07935,0.06076,0.1626,0.10733
2026-06-08 13:04:00,0.06558,0.08327,0.07591,0.0883,0.08146,0.13291,0.1014
2026-06-08 14:04:00,0.05355,0.06248,0.06509,0.06747,0.05888,0.12894,0.12189
2026-06-08 15:04:00,0.0487,0.07167,0.07532,0.08665,0.0811,0.14024,0.11865
2026-06-08 16:04:00,0.05538,0.06745,0.06934,0.07396,0.06097,0.11603,0.10406
2026-06-08 17:04:00,0.06023,0.07849,0.08698,0.12375,0.09876,0.22129,0.17985
2026-06-08 18:04:00,0.05492,0.0603,0.06442,0.07174,0.05953,0.12734,0.10337
2026-06-08 19:04:00,0.07188,0.09586,0.09666,0.13106,0.09391,0.28436,0.26122
2026-06-08 20:04:00,0.05845,0.08438,0.07837,0.17278,0.0876,0.20572,0.21562
2026-06-08 21:04:00,0.06189,0.07897,0.079,0.11597,0.07974,0.16499,0.17903
2026-06-08 22:04:00,0.055,0.0711,0.07876,0.12276,0.07736,0.14928,0.18344
2026-06-08 23:04:00,0.06457,0.07397,0.0869,0.16121,0.09215,0.26714,0.25502
2026-06-09 00:04:00,0.11859,0.21204,0.15252,0.16042,0.14251,0.42155,0.33812
2026-06-09 01:04:00,0.07173,0.07499,0.08316,0.10478,0.07485,0.19073,0.14859
2026-06-09 02:04:00,0.0506,0.05775,0.07074,0.13936,0.07342,0.1844,0.15437
2026-06-09 03:04:00,0.05698,0.05903,0.07178,0.11338,0.07305,0.20367,0.18172
2026-06-09 04:04:00,0.06648,0.05824,0.0937,0.10186,0.08904,0.22977,0.20262
2026-06-09 05:04:00,0.05538,0.05489,0.06759,0.11024,0.06978,0.14274,0.15606
2026-06-09 06:04:00,0.05563,0.05885,0.07153,0.12131,0.08176,0.1792,0.18989
2026-06-09 07:04:00,0.0582,0.05874,0.06123,0.09796,0.06888,0.13597,0.1273
2026-06-09 08:04:00,0.05538,0.05959,0.06042,0.06742,0.0473,0.12651,0.12123
2026-06-09 09:04:00,0.05189,0.05633,0.06769,0.09386,0.06873,0.10685,0.12754
2026-06-09 10:04:00,0.05819,0.05707,0.06774,0.10787,0.06256,0.09276,0.1095
2026-06-09 11:04:00,0.05725,0.06342,0.06104,0.12316,0.07345,0.13723,0.12924
2026-06-09 12:04:00,0.05654,0.07867,0.07185,0.12009,0.06985,0.15628,0.15907
2026-06-09 13:04:00,0.10348,0.11187,0.16045,0.20367,0.1402,0.27765,0.25216
2026-06-09 14:04:00,0.05284,0.04792,0.0636,0.14541,0.07634,0.15054,0.16546
2026-06-09 15:04:00,0.08753,0.09685,0.10159,0.0904,0.07163,0.09019,0.0848
2026-06-09 16:04:00,0.12155,0.14148,0.20025,0.14156,0.08683,0.07569,0.08851
2026-06-09 17:04:00,0.07415,0.08234,0.07724,0.14542,0.10326,0.14285,0.12283
2026-06-09 18:04:00,0.06525,0.09289,0.08805,0.14074,0.08529,0.07623,0.09174
2026-06-09 19:04:00,0.0532,0.06941,0.06341,0.09586,0.06449,0.06246,0.07444
2026-06-09 20:04:00,0.0482,0.06348,0.07233,0.1051,0.12351,0.07696,0.07497
2026-06-09 21:04:00,0.06269,0.06414,0.07456,0.12778,0.09956,0.06494,0.09989
2026-06-09 22:04:00,0.0796,0.08628,0.09781,0.07021,0.06405,0.06539,0.08123
2026-06-09 23:04:00,0.18872,0.20769,0.2522,0.19833,0.18751,0.23775,0.22933
2026-06-10 00:04:00,0.06213,0.06909,0.07694,0.04857,0.0514,0.06963,0.06083
2026-06-10 01:04:00,0.18422,0.22753,0.22588,0.07096,0.07057,0.07735,0.0732
2026-06-10 02:04:00,0.06116,0.07714,0.07776,0.04359,0.04506,0.05744,0.04893
2026-06-10 03:04:00,0.04993,0.0502,0.05488,0.03789,0.04205,0.0558,0.05468
2026-06-10 04:04:00,0.04755,0.04991,0.06079,0.04415,0.03996,0.05789,0.05614
2026-06-10 05:04:00,0.11799,0.12042,0.15104,0.17109,0.12574,0.11876,0.09787
2026-06-10 06:04:00,0.13175,0.14267,0.22005,0.09873,0.08074,0.09011,0.09682
2026-06-10 07:04:00,0.0629,0.06401,0.0671,0.0485,0.05052,0.06561,0.05687
2026-06-10 08:04:00,0.08182,0.10175,0.12319,0.05952,0.06611,0.07236,0.06822
