"DateTime","10RH","11RV","10RV","1RV","2RH","3RV","9RV","11RH"
"2026-02-03 18:19:00",0.07059,0.05077,0.04407,0.24837,0.15274,0.11943,0.06677,0.03936
"2026-02-03 19:19:00",0.06219,0.05004,0.05089,0.2122,0.16839,0.1305,0.07613,0.04515
"2026-02-03 20:19:00",0.07071,0.05694,0.04793,0.21758,0.15771,0.11788,0.06569,0.03836
"2026-02-03 21:19:00",0.04389,0.02949,0.05143,0.21411,0.27977,0.33054,0.10658,0.02033
"2026-02-03 22:19:00",0.0417,0.03025,0.0495,0.22654,0.29242,0.32307,0.10043,0.01725
"2026-02-03 23:19:00",0.03833,0.02781,0.04864,0.22751,0.33801,0.32201,0.09887,0.01721
"2026-02-04 00:19:00",0.03912,0.02896,0.04602,0.23078,0.34457,0.32753,0.09866,0.01974
"2026-02-04 01:19:00",0.04744,0.03348,0.05314,0.21107,0.28128,0.3439,0.11044,0.02462
"2026-02-04 02:19:00",0.04391,0.03311,0.05415,0.22382,0.31999,0.33028,0.10311,0.02713
"2026-02-04 03:19:00",0.0438,0.03368,0.05771,0.19888,0.24902,0.3687,0.12673,0.03054
"2026-02-04 04:19:00",0.04366,0.02866,0.05373,0.21398,0.27998,0.33499,0.10835,0.03088
"2026-02-04 05:19:00",0.04016,0.02974,0.05553,0.20216,0.27248,0.35577,0.11155,0.0262
"2026-02-04 06:19:00",0.04057,0.02986,0.05004,0.2201,0.32859,0.33282,0.10014,0.02246
"2026-02-04 07:19:00",0.04578,0.04129,0.05472,0.20884,0.28429,0.36231,0.11984,0.02843
"2026-02-04 08:19:00",0.04282,0.02912,0.05269,0.20271,0.25873,0.37756,0.1241,0.0226
"2026-02-04 09:19:00",0.04384,0.03222,0.05291,0.2078,0.2688,0.35899,0.11491,0.02347
"2026-02-04 10:19:00",0.04168,0.03225,0.05828,0.20663,0.2692,0.36097,0.11804,0.02786
"2026-02-04 11:19:00",0.04145,0.03194,0.05664,0.21595,0.29483,0.33833,0.10806,0.02707
"2026-02-04 12:19:00",0.0418,0.03082,0.05532,0.2044,0.2838,0.3596,0.11493,0.02553
"2026-02-04 13:19:00",0.0421,0.03114,0.05479,0.20253,0.27807,0.36957,0.11856,0.02558
"2026-02-04 14:19:00",0.04558,0.03315,0.05583,0.2051,0.27799,0.37094,0.11733,0.02368
"2026-02-04 15:19:00",0.04462,0.03217,0.05583,0.21633,0.31521,0.35574,0.11291,0.02746
"2026-02-04 16:19:00",0.04448,0.02953,0.05309,0.24065,0.41926,0.35679,0.10452,0.02421
"2026-02-04 17:19:00",0.04755,0.035,0.05762,0.22795,0.37613,0.35987,0.11661,0.0365
"2026-02-04 18:19:00",0.04706,0.03483,0.05254,0.23054,0.34298,0.3531,0.10971,0.02601
"2026-02-04 19:19:00",0.04126,0.03335,0.05425,0.20684,0.27717,0.3739,0.11842,0.02339
"2026-02-04 20:19:00",0.03783,0.02576,0.04999,0.22185,0.3242,0.33909,0.10042,0.01842
"2026-02-04 21:19:00",0.03752,0.02598,0.04947,0.22669,0.32816,0.35431,0.10826,0.01959
"2026-02-04 22:19:00",0.04211,0.02992,0.05096,0.21137,0.29848,0.35005,0.10573,0.02127
"2026-02-04 23:19:00",0.03497,0.02648,0.05185,0.21021,0.29273,0.36415,0.11153,0.01731
"2026-02-05 00:19:00",0.03998,0.02691,0.05601,0.21804,0.31393,0.35869,0.11146,0.02199
"2026-02-05 01:19:00",0.04218,0.03446,0.05341,0.20308,0.2533,0.3795,0.12664,0.0254
"2026-02-05 02:19:00",0.00253,0.0106,0.00307,0.01211,0.00864,0.003,0.00397,0.0043
"2026-02-05 03:19:00",0.06333,0.04631,0.05109,0.21364,0.2494,0.2778,0.11312,0.03227
"2026-02-05 04:19:00",0.04215,0.02782,0.04926,0.23306,0.36008,0.32408,0.09965,0.01913
"2026-02-05 05:19:00",0.03636,0.02681,0.05417,0.21294,0.30817,0.3577,0.11178,0.01854
"2026-02-05 06:19:00",0.04024,0.02617,0.05226,0.21899,0.32314,0.33626,0.10303,0.02008
"2026-02-05 07:19:00",0.03965,0.02825,0.05368,0.20593,0.28883,0.36486,0.11582,0.01839
"2026-02-05 08:19:00",0.03993,0.02766,0.05143,0.2072,0.28576,0.35993,0.11616,0.01846
"2026-02-05 09:19:00",0.04173,0.0274,0.05707,0.21041,0.28822,0.35813,0.11373,0.02522
"2026-02-05 10:19:00",0.04166,0.02986,0.05594,0.21119,0.28822,0.35951,0.11882,0.02776
"2026-02-05 11:19:00",0.03701,0.02429,0.05418,0.2008,0.26,0.3782,0.12808,0.02106
"2026-02-05 12:19:00",0.04464,0.03094,0.05039,0.21616,0.27916,0.35725,0.1108,0.02182
"2026-02-05 13:19:00",0.04198,0.02712,0.05156,0.22346,0.33035,0.34788,0.10505,0.0217
"2026-02-05 14:19:00",0.04297,0.02847,0.05484,0.21209,0.29309,0.36794,0.11331,0.02142
"2026-02-05 15:19:00",0.05586,0.04478,0.04442,0.16687,0.17179,0.13479,0.06477,0.03202
"2026-02-05 16:19:00",0.0695,0.0538,0.04597,0.22746,0.16509,0.12923,0.06909,0.0401
"2026-02-05 17:19:00",0.07218,0.05748,0.0491,0.24949,0.17179,0.13007,0.07238,0.04234
"2026-02-05 18:19:00",0.06404,0.04752,0.04334,0.1999,0.1611,0.12154,0.06185,0.03755
"2026-02-05 19:19:00",0.05053,0.03679,0.05273,0.21885,0.27526,0.32047,0.10728,0.02617
"2026-02-05 20:19:00",0.04896,0.03628,0.05339,0.21761,0.30462,0.33415,0.10546,0.02587
"2026-02-05 21:19:00",0.04354,0.03053,0.05539,0.21829,0.32416,0.34184,0.10548,0.0268
"2026-02-05 22:19:00",0.04267,0.03099,0.05416,0.20459,0.26321,0.37213,0.12183,0.02579
"2026-02-05 23:19:00",0.03783,0.02727,0.05437,0.1995,0.25908,0.3746,0.12193,0.02217
"2026-02-06 00:19:00",0.03832,0.0264,0.05227,0.2136,0.29831,0.33941,0.1026,0.01953
"2026-02-06 01:19:00",0.03861,0.0282,0.05252,0.21511,0.30537,0.34876,0.10861,0.02076
"2026-02-06 02:19:00",0.03928,0.02576,0.0548,0.20849,0.29174,0.36764,0.11537,0.02097
"2026-02-06 03:19:00",0.04117,0.02785,0.05302,0.20631,0.28782,0.37093,0.11782,0.01915
"2026-02-06 04:19:00",0.03939,0.02838,0.05135,0.21176,0.30478,0.36519,0.1107,0.02153
"2026-02-06 05:19:00",0.03933,0.02679,0.05143,0.23587,0.34183,0.35728,0.10958,0.02295
"2026-02-06 06:19:00",0.04039,0.02972,0.05442,0.21664,0.3305,0.37445,0.11602,0.02734
"2026-02-06 07:19:00",0.04247,0.02931,0.05301,0.22649,0.3325,0.3702,0.11409,0.02433
"2026-02-06 08:19:00",0.04014,0.03288,0.05218,0.23063,0.32968,0.35254,0.1101,0.02354
"2026-02-06 09:19:00",0.04425,0.02654,0.04959,0.24556,0.40367,0.3405,0.10515,0.02216
"2026-02-06 10:19:00",0.04202,0.02724,0.04981,0.23035,0.36926,0.34551,0.10412,0.01987
"2026-02-06 11:19:00",0.03964,0.02693,0.0534,0.23565,0.39473,0.35514,0.10928,0.02027
"2026-02-06 12:19:00",0.03781,0.02377,0.05104,0.22268,0.31409,0.3622,0.11079,0.01864
"2026-02-06 13:19:00",0.00289,0.00824,0.00231,0.01202,0.00998,0.003,0.00414,0.00367
"2026-02-06 14:19:00",0.00343,0.00839,0.0025,0.01126,0.00881,0.00345,0.0056,0.00464
"2026-02-06 15:19:00",0.00331,0.00529,0.00246,0.0079,0.00645,0.003,0.00445,0.00356
"2026-02-06 16:19:00",0.00342,0.00486,0.00237,0.00644,0.00604,0.00273,0.00337,0.00388
"2026-02-06 17:19:00",0.04121,0.02772,0.05155,0.20367,0.2847,0.34711,0.11486,0.02234
"2026-02-06 18:19:00",0.03919,0.03053,0.05545,0.20498,0.30405,0.34666,0.11213,0.01992
"2026-02-06 19:19:00",0.0415,0.03006,0.05631,0.20901,0.29033,0.35534,0.11368,0.02355
"2026-02-06 20:19:00",0.03955,0.02912,0.05162,0.22543,0.33453,0.33204,0.10191,0.02206
"2026-02-06 21:19:00",0.04896,0.04941,0.05448,0.2174,0.29513,0.36733,0.12153,0.03222
"2026-02-06 22:19:00",0.03988,0.02757,0.04827,0.24842,0.37952,0.33719,0.1024,0.02103
"2026-02-06 23:19:00",0.03741,0.0246,0.04998,0.22899,0.36291,0.34499,0.10683,0.02022
"2026-02-07 00:19:00",0.04136,0.02857,0.05311,0.21625,0.31774,0.35747,0.11114,0.02012
"2026-02-07 01:19:00",0.04645,0.03077,0.05055,0.22885,0.35711,0.34049,0.10644,0.02503
"2026-02-07 02:19:00",0.04406,0.02634,0.05254,0.22636,0.35474,0.33925,0.1082,0.02221
"2026-02-07 03:19:00",0.04396,0.02635,0.05036,0.24536,0.40003,0.3334,0.10439,0.02485
"2026-02-07 04:19:00",0.04108,0.03055,0.04981,0.23928,0.38973,0.33043,0.10575,0.02845
"2026-02-07 05:19:00",0.04519,0.02898,0.05548,0.22853,0.33213,0.3318,0.10939,0.02855
"2026-02-07 06:19:00",0.03799,0.0275,0.05206,0.2197,0.30442,0.35913,0.11391,0.02331
"2026-02-07 07:19:00",0.04041,0.02999,0.05326,0.21552,0.28204,0.34597,0.11168,0.02493
"2026-02-07 08:19:00",0.03865,0.02664,0.04909,0.25721,0.39275,0.32106,0.09817,0.02121
"2026-02-07 09:19:00",0.04611,0.02796,0.05422,0.23258,0.3623,0.3257,0.10533,0.02403
"2026-02-07 10:19:00",0.03911,0.02576,0.0526,0.22639,0.31972,0.33504,0.10453,0.02349
"2026-02-07 11:19:00",0.00181,0.00299,0.00175,0.0054,0.00536,0.00184,0.00313,0.00182
"2026-02-07 12:19:00",0.00222,0.0027,0.00245,0.00488,0.00453,0.00336,0.00563,0.00207
"2026-02-07 13:19:00",0.002,0.00221,0.00172,0.00404,0.00399,0.00162,0.00238,0.00182
"2026-02-07 14:19:00",0.00197,0.00232,0.0017,0.00505,0.00498,0.00172,0.00271,0.00181
"2026-02-07 15:19:00",0.00198,0.00216,0.00175,0.00392,0.00418,0.00172,0.00255,0.00192
"2026-02-07 16:19:00",0.06769,0.04998,0.05633,0.14614,0.21205,0.13935,0.06904,0.04246
"2026-02-07 17:19:00",0.04056,0.0361,0.04993,0.19546,0.28932,0.33165,0.11266,0.02532
"2026-02-07 18:19:00",0.03737,0.02767,0.0497,0.20468,0.29561,0.33083,0.1113,0.02461
"2026-02-07 19:19:00",0.03499,0.02521,0.04782,0.20639,0.30767,0.33076,0.10838,0.01961
"2026-02-07 20:19:00",0.04217,0.03033,0.05359,0.23273,0.3494,0.3227,0.10938,0.02532
"2026-02-07 21:19:00",0.03966,0.02705,0.05093,0.22232,0.34497,0.33519,0.11018,0.02732
"2026-02-07 22:19:00",0.04048,0.02784,0.04989,0.22592,0.35599,0.33404,0.10542,0.02323
"2026-02-07 23:19:00",0.03925,0.02713,0.04485,0.26401,0.44259,0.33125,0.10411,0.0271
"2026-02-08 00:19:00",0.03976,0.02704,0.05095,0.22143,0.35041,0.36336,0.11431,0.02114
"2026-02-08 01:19:00",0.04381,0.02691,0.04794,0.24551,0.42387,0.34478,0.10673,0.0193
"2026-02-08 02:19:00",0.04014,0.03817,0.05335,0.21021,0.32021,0.3703,0.11724,0.02622
"2026-02-08 03:19:00",0.03579,0.02691,0.05202,0.20897,0.29793,0.38048,0.12183,0.0197
"2026-02-08 04:19:00",0.03874,0.02517,0.05373,0.22082,0.33771,0.3561,0.10911,0.01952
"2026-02-08 05:19:00",0.03787,0.02913,0.04982,0.21174,0.32636,0.36366,0.11386,0.01811
"2026-02-08 06:19:00",0.03799,0.02426,0.04687,0.22409,0.35703,0.34742,0.10754,0.02003
"2026-02-08 07:19:00",0.03662,0.0252,0.04569,0.22355,0.37182,0.35264,0.10905,0.0189
"2026-02-08 08:19:00",0.03784,0.02455,0.04729,0.23547,0.41545,0.36017,0.11262,0.02073
"2026-02-08 09:19:00",0.04098,0.02444,0.0488,0.25748,0.4366,0.35617,0.11274,0.02029
"2026-02-08 10:19:00",0.04072,0.02706,0.04753,0.27907,0.44631,0.35103,0.10931,0.01955
"2026-02-08 11:19:00",0.03689,0.02668,0.05196,0.22138,0.36602,0.38147,0.1206,0.02213
"2026-02-08 12:19:00",0.03799,0.02306,0.04905,0.21949,0.37028,0.37333,0.11824,0.02164
"2026-02-08 13:19:00",0.04307,0.02605,0.05157,0.22801,0.39039,0.37656,0.11771,0.02285
"2026-02-08 14:19:00",0.04014,0.02824,0.05467,0.20727,0.31713,0.38379,0.12505,0.0236
"2026-02-08 15:19:00",0.03829,0.02686,0.05194,0.20328,0.28286,0.38578,0.12776,0.02166
"2026-02-08 16:19:00",0.03584,0.02242,0.04982,0.19562,0.27454,0.3804,0.1217,0.01777
"2026-02-08 17:19:00",0.0365,0.02783,0.05191,0.19733,0.27363,0.38432,0.12337,0.01737
"2026-02-08 18:19:00",0.04225,0.03017,0.04931,0.20952,0.32474,0.37735,0.11874,0.02201
"2026-02-08 19:19:00",0.04145,0.0291,0.04936,0.22245,0.33389,0.38088,0.11761,0.01946
"2026-02-08 20:19:00",0.04007,0.03002,0.04952,0.21931,0.33879,0.3839,0.12085,0.02222
"2026-02-08 21:19:00",0.03904,0.02503,0.05254,0.215,0.32855,0.38085,0.12024,0.0179
"2026-02-08 22:19:00",0.03845,0.02889,0.04842,0.22095,0.34435,0.37546,0.11726,0.01929
"2026-02-08 23:19:00",0.03837,0.02904,0.0482,0.2219,0.34107,0.3722,0.11415,0.02063
"2026-02-09 00:19:00",0.03852,0.02666,0.051,0.21719,0.37021,0.37321,0.11707,0.02076
"2026-02-09 01:19:00",0.04478,0.02825,0.05163,0.22188,0.38077,0.38201,0.11864,0.02166
"2026-02-09 02:19:00",0.03906,0.0272,0.05245,0.20952,0.34025,0.37271,0.11509,0.01944
"2026-02-09 03:19:00",0.0376,0.02599,0.05026,0.21258,0.33236,0.36887,0.1169,0.01972
"2026-02-09 04:19:00",0.04141,0.03119,0.05229,0.21783,0.32267,0.36288,0.11793,0.02213
"2026-02-09 05:19:00",0.03823,0.02776,0.05351,0.20572,0.30621,0.36992,0.12112,0.02341
"2026-02-09 06:19:00",0.03712,0.02806,0.052,0.19871,0.27437,0.37925,0.12819,0.02106
"2026-02-09 07:19:00",0.03932,0.02481,0.05267,0.19761,0.27638,0.37489,0.12476,0.02305
"2026-02-09 08:19:00",0.03973,0.03086,0.0507,0.20435,0.29029,0.36368,0.11686,0.02
"2026-02-09 09:19:00",0.04083,0.02611,0.05155,0.211,0.32252,0.35012,0.111,0.0222
"2026-02-09 10:19:00",0.03809,0.02827,0.05152,0.20008,0.27653,0.37813,0.12636,0.02296
"2026-02-09 11:19:00",0.03785,0.02358,0.05061,0.20043,0.27716,0.37791,0.12316,0.01957
"2026-02-09 12:19:00",0.03864,0.02563,0.04904,0.21026,0.3257,0.35574,0.11188,0.02305
"2026-02-09 13:19:00",0.03833,0.02505,0.05101,0.21011,0.32087,0.37591,0.12094,0.02294
"2026-02-09 14:19:00",0.04183,0.02941,0.0543,0.20956,0.31191,0.38694,0.12469,0.02291
"2026-02-09 15:19:00",0.04086,0.02809,0.05587,0.19294,0.26873,0.37781,0.12752,0.02444
"2026-02-09 16:19:00",0.03826,0.02981,0.0539,0.19505,0.26148,0.37655,0.12801,0.02409
"2026-02-09 17:19:00",0.04053,0.027,0.0546,0.20553,0.30468,0.3822,0.11902,0.02496
"2026-02-09 18:19:00",0.04549,0.03032,0.05619,0.22666,0.35267,0.38744,0.12338,0.02884
"2026-02-09 19:19:00",0.0431,0.03041,0.05025,0.22315,0.33942,0.39438,0.12304,0.02
"2026-02-09 20:19:00",0.04081,0.02961,0.05217,0.21839,0.35054,0.39733,0.12938,0.02852
"2026-02-09 21:19:00",0.04078,0.02588,0.05301,0.2211,0.35293,0.39056,0.1263,0.02422
"2026-02-09 22:19:00",0.03971,0.02566,0.05427,0.21357,0.34097,0.39187,0.12657,0.02474
"2026-02-09 23:19:00",0.03987,0.02703,0.05364,0.21354,0.32758,0.3927,0.12639,0.02466
"2026-02-10 00:19:00",0.04065,0.02656,0.05296,0.22031,0.33762,0.38507,0.12277,0.0232
"2026-02-10 01:19:00",0.04108,0.02736,0.05268,0.22441,0.34721,0.3839,0.12451,0.02549
"2026-02-10 02:19:00",0.03574,0.02605,0.05399,0.21207,0.30336,0.38844,0.12859,0.02501
"2026-02-10 03:19:00",0.04208,0.02991,0.05367,0.20882,0.31114,0.37247,0.11991,0.02413
"2026-02-10 04:19:00",0.03931,0.02655,0.05353,0.20485,0.28989,0.38319,0.12914,0.02633
"2026-02-10 05:19:00",0.03837,0.02754,0.05599,0.20378,0.28735,0.37423,0.12575,0.02257
"2026-02-10 06:19:00",0.04339,0.02843,0.05572,0.20898,0.2944,0.3646,0.11967,0.0262
"2026-02-10 07:19:00",0.04183,0.02729,0.05271,0.21215,0.29699,0.35842,0.11637,0.026
"2026-02-10 08:19:00",0.03624,0.02487,0.05286,0.19311,0.26315,0.37521,0.12905,0.01976
"2026-02-10 09:19:00",0.03663,0.0256,0.05433,0.18675,0.25655,0.37409,0.1339,0.02937
"2026-02-10 10:19:00",0.04236,0.02876,0.05189,0.21173,0.30105,0.34354,0.11438,0.02501
"2026-02-10 11:19:00",0.04193,0.02862,0.05157,0.20746,0.30362,0.35711,0.11641,0.02517
"2026-02-10 12:19:00",0.03908,0.02843,0.0539,0.19653,0.27063,0.3774,0.12953,0.02344
"2026-02-10 13:19:00",0.04122,0.02976,0.05336,0.19767,0.26262,0.37566,0.12961,0.02323
"2026-02-10 14:19:00",0.04184,0.03038,0.05378,0.20503,0.28705,0.37014,0.1217,0.0276
"2026-02-10 15:19:00",0.03855,0.02555,0.05432,0.20334,0.31171,0.37013,0.11653,0.02145
"2026-02-10 16:19:00",0.04253,0.02818,0.05062,0.23476,0.35137,0.3656,0.11297,0.02319
"2026-02-10 17:19:00",0.0407,0.02501,0.05201,0.22179,0.3518,0.37318,0.11814,0.02374
"2026-02-10 18:19:00",0.04236,0.0282,0.05421,0.21894,0.34065,0.37597,0.12085,0.0276
"2026-02-10 19:19:00",0.04138,0.02959,0.05443,0.21873,0.32451,0.37103,0.12114,0.02662
"2026-02-10 20:19:00",0.03942,0.0301,0.0551,0.19634,0.2766,0.38287,0.12936,0.02255
"2026-02-10 21:19:00",0.03974,0.0263,0.05279,0.18669,0.25964,0.37409,0.13002,0.02478
"2026-02-10 22:19:00",0.04383,0.0291,0.05693,0.21126,0.3024,0.35475,0.11564,0.02864
"2026-02-10 23:19:00",0.04142,0.02827,0.05254,0.2041,0.28988,0.37974,0.12372,0.02177
"2026-02-11 00:19:00",0.03753,0.02569,0.05436,0.2004,0.28783,0.37536,0.12224,0.02289
"2026-02-11 01:19:00",0.0484,0.03633,0.04695,0.16694,0.20953,0.22102,0.08505,0.0247
"2026-02-11 02:19:00",0.00296,0.00972,0.00293,0.01168,0.00873,0.00289,0.00614,0.00496
"2026-02-11 03:19:00",0.04652,0.03475,0.0527,0.21295,0.29845,0.3359,0.10565,0.02953
"2026-02-11 04:19:00",0.04161,0.02652,0.05498,0.19661,0.25666,0.36986,0.13077,0.0254
"2026-02-11 05:19:00",0.03971,0.0269,0.05348,0.19499,0.27513,0.36602,0.12633,0.02456
"2026-02-11 06:19:00",0.03684,0.02383,0.05355,0.20169,0.28388,0.36997,0.12106,0.02361
"2026-02-11 07:19:00",0.0416,0.02849,0.0576,0.20378,0.27969,0.37115,0.12568,0.02823
"2026-02-11 08:19:00",0.03925,0.0284,0.05609,0.21559,0.28577,0.35951,0.11564,0.03245
"2026-02-11 09:19:00",0.03945,0.02506,0.0568,0.20336,0.28668,0.3636,0.11728,0.02761
"2026-02-11 10:19:00",0.04071,0.02824,0.05721,0.20887,0.29199,0.3682,0.12032,0.02693
"2026-02-11 11:19:00",0.03949,0.02811,0.05214,0.21061,0.29701,0.35172,0.11023,0.02361
"2026-02-11 12:19:00",0.04306,0.02685,0.04969,0.22625,0.3676,0.35729,0.10608,0.02285
"2026-02-11 13:19:00",0.04546,0.03191,0.05335,0.22488,0.36045,0.37316,0.11506,0.02571
"2026-02-11 14:19:00",0.03927,0.02561,0.05646,0.20786,0.32433,0.38639,0.1251,0.02791
"2026-02-11 15:19:00",0.04071,0.0254,0.05463,0.22443,0.32705,0.37824,0.11748,0.0271
"2026-02-11 16:19:00",0.04042,0.02354,0.05018,0.22054,0.34711,0.36886,0.11093,0.02031
"2026-02-11 17:19:00",0.03792,0.02462,0.04952,0.22721,0.36857,0.36238,0.11172,0.0202
"2026-02-11 18:19:00",0.04241,0.03163,0.05594,0.21565,0.31795,0.37653,0.12021,0.02363
"2026-02-11 19:19:00",0.00266,0.00856,0.00205,0.01045,0.00856,0.00312,0.00472,0.00528
"2026-02-11 20:19:00",0.06378,0.04872,0.05138,0.20479,0.18509,0.13485,0.07085,0.03551
"2026-02-11 21:19:00",0.05626,0.04759,0.04199,0.17192,0.17375,0.10333,0.05998,0.03829
"2026-02-11 22:19:00",0.00314,0.00371,0.00362,0.00923,0.00719,0.00322,0.00824,0.00582
"2026-02-11 23:19:00",0.0037,0.009,0.00337,0.00782,0.0067,0.00306,0.00638,0.00673
"2026-02-12 00:19:00",0.0605,0.04552,0.03997,0.21306,0.16505,0.12121,0.06873,0.03986
"2026-02-12 01:19:00",0.00252,0.00371,0.003,0.00552,0.00558,0.00348,0.00404,0.00425
"2026-02-12 02:19:00",0.00268,0.00312,0.00288,0.00547,0.00588,0.00337,0.00427,0.00405
"2026-02-12 03:19:00",0.0495,0.04349,0.04898,0.18038,0.24807,0.31768,0.1134,0.02937
"2026-02-12 04:19:00",0.0517,0.03544,0.05476,0.19415,0.25293,0.34099,0.12016,0.02487
"2026-02-12 05:19:00",0.06385,0.0523,0.04278,0.1513,0.17622,0.12622,0.06342,0.03497
"2026-02-12 06:19:00",0.07292,0.05251,0.04632,0.23223,0.16214,0.12511,0.06969,0.03632
"2026-02-12 07:19:00",0.04336,0.03497,0.03762,0.19492,0.20465,0.24857,0.0936,0.02005
"2026-02-12 08:19:00",0.03964,0.02907,0.04895,0.19084,0.25038,0.3422,0.12307,0.01675
"2026-02-12 09:19:00",0.00254,0.00569,0.00254,0.00755,0.00487,0.00296,0.00427,0.00414
"2026-02-12 10:19:00",0.00199,0.00237,0.00163,0.00483,0.00462,0.00199,0.00266,0.00196
"2026-02-12 11:19:00",0.00202,0.0023,0.0017,0.00549,0.00567,0.00193,0.00299,0.00167
"2026-02-12 12:19:00",0.00203,0.00249,0.00175,0.00487,0.0041,0.00188,0.00297,0.00199
"2026-02-12 13:19:00",0.00183,0.00218,0.00194,0.00461,0.00379,0.00179,0.00296,0.00205
"2026-02-12 14:19:00",0.05484,0.04838,0.03162,0.22385,0.1951,0.12161,0.07176,0.02768
"2026-02-12 15:19:00",0.06443,0.04716,0.04238,0.16745,0.23644,0.11136,0.06022,0.03598
"2026-02-12 16:19:00",0.04695,0.04264,0.04788,0.23355,0.70455,0.29971,0.09378,0.03407
"2026-02-12 17:19:00",0.03503,0.0273,0.05564,0.21999,0.58741,0.34479,0.1103,0.01781
"2026-02-12 18:19:00",0.04028,0.03095,0.04802,0.19806,0.45865,0.34437,0.12052,0.01807
"2026-02-12 19:19:00",0.04838,0.04024,0.05762,0.2155,0.53061,0.35528,0.12302,0.02796
"2026-02-12 20:19:00",0.04451,0.03219,0.04737,0.28342,0.82851,0.29683,0.09133,0.02051
"2026-02-12 21:19:00",0.03893,0.02659,0.0502,0.2318,0.60536,0.35557,0.10869,0.01882
"2026-02-12 22:19:00",0.03696,0.0279,0.0498,0.22125,0.59224,0.35633,0.10981,0.01897
"2026-02-12 23:19:00",0.03531,0.02859,0.05159,0.20197,0.534,0.36877,0.11999,0.02159
"2026-02-13 00:19:00",0.0389,0.02716,0.05394,0.20264,0.52019,0.37673,0.12258,0.02278
"2026-02-13 01:19:00",0.03856,0.02733,0.05184,0.20865,0.54752,0.36857,0.11698,0.02326
"2026-02-13 02:19:00",0.0376,0.02454,0.05562,0.20899,0.56032,0.36624,0.11613,0.02226
"2026-02-13 03:19:00",0.04285,0.02877,0.05669,0.22046,0.62326,0.35124,0.1109,0.02672
"2026-02-13 04:19:00",0.04499,0.02964,0.05601,0.2412,0.65778,0.35747,0.10979,0.02579
"2026-02-13 05:19:00",0.03751,0.02878,0.05175,0.1971,0.51066,0.37756,0.12461,0.02051
"2026-02-13 06:19:00",0.03892,0.02831,0.05548,0.20149,0.50855,0.38086,0.1232,0.01918
"2026-02-13 07:19:00",0.03848,0.02929,0.05282,0.21291,0.56846,0.36819,0.11663,0.01915
"2026-02-13 08:19:00",0.04155,0.02871,0.05513,0.22092,0.6381,0.36185,0.11086,0.02286
"2026-02-13 09:19:00",0.04045,0.02873,0.05273,0.23629,0.66614,0.35979,0.10976,0.02472
"2026-02-13 10:19:00",0.03931,0.03033,0.04946,0.22949,0.60876,0.35935,0.11017,0.0222
"2026-02-13 11:19:00",0.04121,0.03052,0.05597,0.20338,0.50776,0.38361,0.1311,0.02725
"2026-02-13 12:19:00",0.00247,0.00723,0.00283,0.01083,0.00739,0.00221,0.00459,0.00543
"2026-02-13 13:19:00",0.00266,0.00463,0.00282,0.00732,0.00549,0.00287,0.00436,0.00497
"2026-02-13 14:19:00",0.00261,0.00782,0.00217,0.0076,0.00565,0.00286,0.00356,0.00421
"2026-02-13 15:19:00",0.0672,0.04986,0.0453,0.22417,0.2125,0.11892,0.06577,0.03934
"2026-02-13 16:19:00",0.06209,0.04741,0.04863,0.1468,0.23583,0.122,0.06235,0.04216
"2026-02-13 17:19:00",0.06641,0.05414,0.04719,0.21143,0.21726,0.12598,0.06777,0.04164
"2026-02-13 18:19:00",0.04188,0.03406,0.05286,0.19978,0.48762,0.33886,0.11357,0.02503
"2026-02-13 19:19:00",0.0518,0.03987,0.05686,0.21731,0.61729,0.32825,0.10544,0.02738
"2026-02-13 20:19:00",0.03882,0.02632,0.05409,0.20557,0.50796,0.35672,0.12237,0.0199
"2026-02-13 21:19:00",0.03892,0.0281,0.05809,0.20484,0.54839,0.35998,0.11553,0.02084
"2026-02-13 22:19:00",0.07129,0.04961,0.04893,0.2299,0.22702,0.13164,0.06842,0.04073
"2026-02-13 23:19:00",0.06645,0.05238,0.04232,0.24113,0.20809,0.11675,0.06807,0.03946
"2026-02-14 00:19:00",0.06797,0.04854,0.04325,0.24077,0.21258,0.12649,0.07157,0.03701
"2026-02-14 01:19:00",0.04655,0.03605,0.05493,0.20363,0.48547,0.35211,0.12045,0.02475
"2026-02-14 02:19:00",0.03611,0.0244,0.05012,0.19134,0.48479,0.35713,0.12139,0.02101
"2026-02-14 03:19:00",0.03819,0.02805,0.05654,0.21466,0.5584,0.35607,0.11503,0.01962
"2026-02-14 04:19:00",0.03927,0.02798,0.05841,0.21718,0.54264,0.35596,0.11485,0.02025
"2026-02-14 05:19:00",0.03797,0.0251,0.05331,0.19972,0.49324,0.36524,0.12452,0.01853
"2026-02-14 06:19:00",0.04171,0.02947,0.05554,0.21276,0.50873,0.37034,0.12652,0.02235
"2026-02-14 07:19:00",0.0372,0.02508,0.05547,0.21303,0.54934,0.36159,0.11581,0.01985
"2026-02-14 08:19:00",0.04085,0.02753,0.05491,0.21876,0.56358,0.3593,0.11645,0.02198
"2026-02-14 09:19:00",0.03838,0.02442,0.05581,0.20023,0.50705,0.37236,0.12696,0.02242
"2026-02-14 10:19:00",0.03968,0.0259,0.05641,0.21156,0.55023,0.36745,0.11877,0.021
"2026-02-14 11:19:00",0.03986,0.02767,0.05792,0.21116,0.54302,0.3721,0.12258,0.01874
